-7.830949127674102783e-02,-1.481141090393066406e+00,8.826740086078643799e-02,3.021710157394409180e+00
1.301657915115356445e+00,1.741898536682128906e+00,-1.441178321838378906e+00,1.597445607185363770e-01
3.788577914237976074e-01,-7.219935655593872070e-01,1.687872558832168579e-01,3.652607679367065430e+00
8.273743987083435059e-01,2.665349980816245079e-03,8.051269650459289551e-01,6.198390007019042969e+00
-1.629842221736907959e-01,8.286092281341552734e-01,-9.574776887893676758e-02,6.714187622070312500e+00
4.363553822040557861e-01,9.236686229705810547e-01,-2.246248722076416016e-02,5.775843620300292969e+00
1.134652972221374512e+00,3.050981462001800537e-01,-1.052948355674743652e+00,-6.542235016822814941e-01
7.326733469963073730e-01,-1.731911659240722656e+00,-1.059999227523803711e+00,-3.412815570831298828e+00
9.505265951156616211e-01,4.840206801891326904e-01,-1.230811476707458496e+00,-5.459089279174804688e-01
3.390132486820220947e-01,2.606170773506164551e-01,-7.074751853942871094e-01,2.344044685363769531e+00
-6.073271110653877258e-02,1.421958208084106445e+00,1.300241798162460327e-01,8.379564285278320312e+00
-1.000118017196655273e+00,-3.864618241786956787e-01,4.290744364261627197e-01,8.348587036132812500e+00
-1.474596560001373291e-01,-7.903832197189331055e-01,-1.957336813211441040e-01,3.409486532211303711e+00
-8.437042683362960815e-02,1.324047565460205078e+00,8.508413434028625488e-01,1.083427619934082031e+01
-6.080594658851623535e-01,-1.443546056747436523e+00,-5.578792691230773926e-01,1.996400117874145508e+00
-6.403509974479675293e-01,1.355991005897521973e+00,8.901771903038024902e-01,1.230912780761718750e+01
-1.289266824722290039e+00,7.553394436836242676e-01,-3.116221666336059570e+00,-1.679906129837036133e+00
6.845027208328247070e-01,4.705117344856262207e-01,-5.368791818618774414e-01,2.535877466201782227e+00
-7.261574864387512207e-01,-6.949248313903808594e-01,2.324843108654022217e-01,6.460148811340332031e+00
-1.134222507476806641e+00,1.505086660385131836e+00,1.824737936258316040e-01,1.117974853515625000e+01
1.704379796981811523e+00,-2.646999061107635498e-01,-9.514781236648559570e-01,-2.626291751861572266e+00
1.427600383758544922e+00,1.674882054328918457e+00,3.532277941703796387e-01,6.196089267730712891e+00
2.683735080063343048e-02,1.125748276710510254e+00,-7.594471573829650879e-01,4.435610294342041016e+00
4.817369282245635986e-01,-1.419329047203063965e+00,-1.954684019088745117e+00,-5.494098663330078125e+00
1.237432241439819336e+00,9.534780979156494141e-01,3.412266373634338379e-01,5.297249794006347656e+00
5.202460885047912598e-01,-1.106928706169128418e+00,3.780697882175445557e-01,3.384579658508300781e+00
-7.207026481628417969e-01,6.596330553293228149e-02,3.679130375385284424e-01,8.298769950866699219e+00
-6.725875735282897949e-01,-6.919609904289245605e-01,1.330254316329956055e+00,1.028571701049804688e+01
-7.378527522087097168e-01,1.010686039924621582e+00,-1.682559847831726074e-01,8.136813163757324219e+00
-1.920564889907836914e+00,7.029320001602172852e-01,3.423334360122680664e-01,1.212132453918457031e+01
-2.277256995439529419e-01,4.403586387634277344e-01,-3.939018547534942627e-01,5.093783855438232422e+00
1.385028481483459473e+00,-6.981907486915588379e-01,-1.505335688591003418e+00,-4.663643360137939453e+00
-3.559183180332183838e-01,-1.693250417709350586e+00,-1.978667378425598145e-01,2.260990619659423828e+00
1.995658278465270996e+00,8.681964278221130371e-01,8.277354836463928223e-01,5.146304130554199219e+00
1.830253124237060547e+00,-2.696665227413177490e-01,1.267306208610534668e-01,9.850240349769592285e-01
3.982197642326354980e-01,-1.647447794675827026e-01,-1.127876520156860352e+00,-5.670356005430221558e-02
1.502165794372558594e+00,1.222359418869018555e+00,-7.087863087654113770e-01,1.387093186378479004e+00
-4.447250962257385254e-01,3.778041303157806396e-01,-2.536533772945404053e-01,5.996098041534423828e+00
2.001346796751022339e-01,9.240002632141113281e-01,1.331672906875610352e+00,1.122155189514160156e+01
5.439820885658264160e-01,2.341109514236450195e-01,-7.858584523200988770e-01,1.543490529060363770e+00
-4.127711653709411621e-01,-3.544751405715942383e-01,2.621759846806526184e-02,5.598738193511962891e+00
6.858857870101928711e-01,-2.355246245861053467e-02,-7.963258028030395508e-01,7.234171628952026367e-01
-1.376638889312744141e+00,2.126289129257202148e+00,6.913725137710571289e-01,1.469228076934814453e+01
-1.303159594535827637e+00,-1.155464574694633484e-01,-9.403697848320007324e-01,4.596863746643066406e+00
-1.047072336077690125e-01,-5.544675141572952271e-02,-3.390648066997528076e-01,4.114571571350097656e+00
2.175023853778839111e-01,1.768828392028808594e+00,1.274612665176391602e+00,1.247494125366210938e+01
1.252958536148071289e+00,1.156403422355651855e-01,-4.200814068317413330e-01,1.015831112861633301e+00
-2.232797592878341675e-01,-8.862275630235671997e-02,1.362088084220886230e+00,1.046443653106689453e+01
8.812510967254638672e-01,-6.246841549873352051e-01,1.355444908142089844e+00,6.932496070861816406e+00
2.861354686319828033e-02,1.750285983085632324e+00,-1.728660225868225098e+00,2.058668136596679688e+00
-1.100152850151062012e+00,8.007653802633285522e-02,-1.804128102958202362e-02,7.796904087066650391e+00
1.950405597686767578e+00,1.497039318084716797e+00,8.904650807380676270e-01,6.609502315521240234e+00
1.130388498306274414e+00,5.064488649368286133e-01,1.317721605300903320e+00,8.249829292297363281e+00
-1.490276217460632324e+00,-1.372581362724304199e+00,1.027360796928405762e+00,9.841593742370605469e+00
1.411314904689788818e-01,-1.846063852310180664e+00,2.329985141754150391e+00,9.941716194152832031e+00
1.127780675888061523e+00,5.782857537269592285e-01,-4.544241726398468018e-01,2.026971340179443359e+00
8.453455567359924316e-01,1.033287882804870605e+00,-1.421558260917663574e+00,5.313841160386800766e-03
1.740875005722045898e+00,8.379400372505187988e-01,-1.290579319000244141e+00,-1.932550549507141113e+00
-3.316214680671691895e-01,-1.218559294939041138e-01,3.543231487274169922e-01,7.012279033660888672e+00
1.030759066343307495e-01,-7.854979634284973145e-01,-4.540940821170806885e-01,1.908487200736999512e+00
3.922152146697044373e-02,-1.602596044540405273e-01,1.765672117471694946e-01,5.464514732360839844e+00
-1.788473248481750488e+00,-7.618147730827331543e-01,-1.868370175361633301e-01,7.270996093750000000e+00
1.064701557159423828e+00,1.619305610656738281e+00,-2.286566972732543945e+00,-2.575730562210083008e+00
3.100281059741973877e-01,7.958571426570415497e-03,-8.839639425277709961e-01,1.333779215812683105e+00
7.307387590408325195e-01,-5.887185335159301758e-01,1.277043670415878296e-01,2.931522607803344727e+00
-1.481409311294555664e+00,8.784895539283752441e-01,1.142915248870849609e+00,1.430136871337890625e+01
1.439470171928405762e+00,1.290113806724548340e+00,-5.177695155143737793e-01,2.344301223754882812e+00
-1.919734835624694824e+00,-9.289278984069824219e-01,3.519136905670166016e-01,9.204207420349121094e+00
-8.837364912033081055e-01,-1.053318262100219727e+00,7.464411258697509766e-01,8.025879859924316406e+00
-8.681881427764892578e-01,3.581036925315856934e-01,-8.256934285163879395e-01,4.890428543090820312e+00
-8.865863829851150513e-02,-4.649759232997894287e-01,1.978446990251541138e-01,5.287689208984375000e+00
6.638643741607666016e-01,1.624908924102783203e+00,1.051025509834289551e+00,1.038113975524902344e+01
-2.055693566799163818e-01,-1.200152993202209473e+00,6.712943315505981445e-01,5.923206806182861328e+00
2.906605899333953857e-01,9.772036224603652954e-02,1.461720108985900879e+00,9.965571403503417969e+00
-9.693704247474670410e-01,8.774932026863098145e-01,-2.928573489189147949e-01,7.951317310333251953e+00
-3.471620678901672363e-01,-1.615759134292602539e+00,2.756232619285583496e-01,4.072708129882812500e+00
7.526192814111709595e-02,8.469740301370620728e-02,-1.750315576791763306e-01,4.543264865875244141e+00
-4.125511739403009415e-03,4.328703284263610840e-01,-1.040820717811584473e+00,2.233852148056030273e+00
-3.413097858428955078e-01,-3.014267683029174805e-01,6.850365996360778809e-01,7.908489227294921875e+00
1.072873115539550781e+00,5.738883614540100098e-01,-1.329203128814697266e+00,-1.016681909561157227e+00
1.909851551055908203e+00,6.573159098625183105e-01,-6.981766223907470703e-02,1.738163352012634277e+00
-1.300871253013610840e+00,-1.740342229604721069e-01,4.721094369888305664e-01,9.596319198608398438e+00
-6.081929206848144531e-01,9.875041246414184570e-01,-1.679523587226867676e+00,2.340379953384399414e+00
2.243923425674438477e+00,-7.570102065801620483e-02,1.317062854766845703e+00,4.643125057220458984e+00
-4.740162193775177002e-02,1.580882072448730469e-01,9.154070615768432617e-01,8.894022941589355469e+00
1.320700526237487793e+00,-9.129413366317749023e-01,-2.404106616973876953e+00,-8.146575927734375000e+00
8.104278445243835449e-01,1.508419990539550781e+00,2.258290946483612061e-01,6.863790988922119141e+00
1.232496380805969238e+00,7.845898270606994629e-01,-6.217660307884216309e-01,1.532969355583190918e+00
2.377629876136779785e-01,2.191522836685180664e+00,-1.416202187538146973e-01,8.092474937438964844e+00
6.979047656059265137e-01,1.679928898811340332e+00,1.056686282157897949e+00,1.043835067749023438e+01
-9.555844068527221680e-01,-4.057658016681671143e-01,-1.124789834022521973e+00,2.603405475616455078e+00
-6.966458559036254883e-01,-4.157104194164276123e-01,-8.106816411018371582e-01,3.154458999633789062e+00
8.516249656677246094e-01,1.706643030047416687e-02,1.825312495231628418e+00,9.840245246887207031e+00
2.467501014471054077e-01,1.734619021415710449e+00,-2.023186683654785156e-01,7.019217014312744141e+00
-3.265930414199829102e-01,1.077878475189208984e+00,2.350810766220092773e-01,8.731444358825683594e+00
-1.108193397521972656e+00,-1.621632218360900879e+00,-1.899016350507736206e-01,4.155120849609375000e+00
7.323733568191528320e-01,3.335672318935394287e-01,5.319447517395019531e-01,6.029147624969482422e+00
-2.023648470640182495e-01,-6.653682887554168701e-02,-9.605117142200469971e-02,5.204807281494140625e+00
1.232016921043395996e+00,3.566258847713470459e-01,-6.179109811782836914e-01,7.881271243095397949e-01
4.999009668827056885e-01,-5.780871510505676270e-01,1.160902857780456543e+00,7.178011894226074219e+00
8.260536193847656250e-01,-1.549091190099716187e-01,-2.873196601867675781e-01,1.976694941520690918e+00
5.701254606246948242e-01,1.546396873891353607e-02,-1.313010137528181076e-02,3.873353958129882812e+00
3.617960512638092041e-01,-1.241003796458244324e-01,1.426087617874145508e+00,9.280581474304199219e+00
7.717826962471008301e-01,5.397937446832656860e-02,1.138909682631492615e-01,3.929895162582397461e+00
2.721996307373046875e-01,-1.030323028564453125e+00,-3.096063137054443359e+00,-8.438325881958007812e+00
-1.742901951074600220e-01,2.161546468734741211e+00,-1.102616310119628906e+00,5.518232822418212891e+00
1.711928486824035645e+00,6.717762351036071777e-01,-6.012585163116455078e-01,3.035157620906829834e-01
3.872062861919403076e-01,-1.191618680953979492e+00,1.261011958122253418e+00,6.703999042510986328e+00
-6.038148403167724609e-01,-1.400940775871276855e+00,1.555431604385375977e+00,9.690562248229980469e+00
-2.075711250305175781e+00,-7.453058660030364990e-02,5.095493197441101074e-01,1.167566967010498047e+01
-1.483123898506164551e+00,1.173296451568603516e+00,-1.101359128952026367e+00,6.746743679046630859e+00
1.172351241111755371e+00,-1.381049394607543945e+00,-3.152335286140441895e-01,-1.121845483779907227e+00
1.501414179801940918e-01,-1.074789404869079590e+00,-1.194625854492187500e+00,-1.367826461791992188e+00
1.670184850692749023e+00,-3.702058196067810059e-01,9.565336108207702637e-01,4.132468223571777344e+00
5.579937696456909180e-01,1.624405980110168457e+00,4.397675991058349609e-01,8.416839599609375000e+00
1.661053299903869629e+00,-7.489784359931945801e-01,-7.144251465797424316e-01,-2.537209510803222656e+00
2.143116235733032227e+00,7.251248359680175781e-01,-7.635729014873504639e-02,1.292745232582092285e+00
3.281712904572486877e-02,7.930227518081665039e-01,-5.222929716110229492e-01,4.669509410858154297e+00
-7.526063919067382812e-01,-9.978087544441223145e-01,-4.924022853374481201e-01,3.370823144912719727e+00
-1.573380351066589355e+00,1.300168514251708984e+00,-7.049502730369567871e-01,8.622959136962890625e+00
5.917974710464477539e-01,1.042907163500785828e-01,7.871268987655639648e-01,6.858963489532470703e+00
-7.256265282630920410e-01,2.984104156494140625e+00,2.300806492567062378e-01,1.307647037506103516e+01
-8.023441433906555176e-01,-1.372134387493133545e-01,-9.326248764991760254e-01,3.435656070709228516e+00
2.448991686105728149e-01,-1.627989053726196289e+00,-1.242373943328857422e+00,-2.761213064193725586e+00
-6.733127236366271973e-01,-2.912979423999786377e-01,6.010764837265014648e-02,6.440537452697753906e+00
4.073529541492462158e-01,9.179486632347106934e-01,-3.505878150463104248e-01,4.680129528045654297e+00
5.570921897888183594e-01,-7.170490175485610962e-02,3.746183514595031738e-01,5.135856151580810547e+00
3.870866000652313232e-01,-1.876944661140441895e+00,1.377473831176757812e+00,5.868942737579345703e+00
2.059103965759277344e+00,-5.319917798042297363e-01,-8.502194285392761230e-01,-3.564088582992553711e+00
-9.416330605745315552e-02,-4.838316738605499268e-01,-4.085755646228790283e-01,3.079325914382934570e+00
7.343718409538269043e-01,2.102688550949096680e+00,9.377236478030681610e-03,7.331321239471435547e+00
-2.299920767545700073e-01,5.316001176834106445e-01,-4.865078032016754150e-01,4.916700363159179688e+00
-1.289219975471496582e+00,7.248094677925109863e-01,6.737720966339111328e-01,1.189757823944091797e+01
-4.098131954669952393e-01,1.918841719627380371e+00,1.137504100799560547e+00,1.368257331848144531e+01
-4.326936006546020508e-01,-9.250789880752563477e-01,-1.670574545860290527e-01,3.950002670288085938e+00
-6.132825613021850586e-01,-3.544105589389801025e-02,-1.681385040283203125e-01,5.941853046417236328e+00
2.595788240432739258e-01,-7.770054340362548828e-01,2.972948253154754639e-01,4.286920547485351562e+00
-5.773823857307434082e-01,-3.245807588100433350e-01,-5.784173607826232910e-01,3.865650177001953125e+00
-4.445430040359497070e-01,1.320377826690673828e+00,-1.489663958549499512e+00,3.206846237182617188e+00
-1.216741129755973816e-01,1.091710105538368225e-01,-1.567629456520080566e+00,1.584496535360813141e-02
4.406561255455017090e-01,-1.817812681198120117e+00,-1.919657588005065918e+00,-5.996907711029052734e+00
-8.953394889831542969e-01,-2.130744308233261108e-01,1.560896396636962891e+00,1.248530673980712891e+01
1.228670239448547363e+00,2.518627643585205078e-01,-1.167850732803344727e+00,-1.384115815162658691e+00
1.522241473197937012e+00,-1.422413706779479980e+00,9.980319738388061523e-01,2.736884593963623047e+00
-1.064715147018432617e+00,-1.521172285079956055e+00,5.181004405021667480e-01,6.780441284179687500e+00
-4.394130036234855652e-02,2.896120548248291016e-01,-9.782597422599792480e-01,2.312930107116699219e+00
1.955383777618408203e+00,-1.441124796867370605e+00,-4.477140009403228760e-01,-3.507224798202514648e+00
2.301464527845382690e-01,1.013228535652160645e+00,-2.365077257156372070e+00,-2.018390178680419922e+00
-6.829778552055358887e-01,-1.928861618041992188e+00,2.153913527727127075e-01,4.067253589630126953e+00
1.369691938161849976e-01,9.070923328399658203e-01,-5.902613997459411621e-01,4.391734600067138672e+00
1.573380708694458008e+00,7.331131100654602051e-01,6.922303438186645508e-01,5.374075889587402344e+00
-7.015113234519958496e-01,5.795956850051879883e-01,1.917413592338562012e+00,1.475631523132324219e+01
1.334994792938232422e+00,1.244954347610473633e+00,1.111445069313049316e+00,8.356421470642089844e+00
3.732378482818603516e-01,1.409959077835083008e+00,-1.792023539543151855e+00,4.364849925041198730e-01
-4.475184977054595947e-01,9.843566268682479858e-02,3.333993256092071533e-01,7.602555751800537109e+00
6.815763115882873535e-01,-8.905782699584960938e-01,-9.047930687665939331e-02,1.699739336967468262e+00
1.019389033317565918e+00,7.761380672454833984e-01,1.681408435106277466e-01,4.845741271972656250e+00
-6.509609520435333252e-02,3.657936677336692810e-02,4.463687241077423096e-01,7.026787281036376953e+00
9.502550363540649414e-01,6.455000638961791992e-01,-1.122618079185485840e+00,1.382666528224945068e-01
-7.455176860094070435e-02,-1.155524253845214844e-01,6.653999686241149902e-01,7.560673236846923828e+00
1.636354088783264160e+00,1.597522944211959839e-01,1.029285669326782227e+00,5.431959629058837891e+00
-1.534757316112518311e-01,-8.180865049362182617e-01,-1.711534142494201660e+00,-2.087908267974853516e+00
-8.464397490024566650e-02,2.043797969818115234e+00,7.769357413053512573e-02,9.360936164855957031e+00
-8.933212757110595703e-01,-7.900394797325134277e-01,-5.188224911689758301e-01,3.958684444427490234e+00
-1.479770064353942871e+00,1.077783584594726562e+00,4.058416485786437988e-01,1.201315212249755859e+01
-4.976524710655212402e-01,1.388767600059509277e+00,2.466408491134643555e+00,1.773780441284179688e+01
-2.961790263652801514e-01,1.883157044649124146e-01,-2.320471853017807007e-01,5.387300968170166016e+00
5.126951932907104492e-01,-6.240795850753784180e-01,1.868485212326049805e+00,9.620420455932617188e+00
-7.395915985107421875e-01,-2.904194295406341553e-01,-6.638262867927551270e-01,3.977550029754638672e+00
5.326097607612609863e-01,-5.457486957311630249e-02,-1.502349257469177246e+00,-1.532626152038574219e+00
-4.653023779392242432e-01,1.027029275894165039e+00,-3.666774928569793701e-01,6.790868282318115234e+00
3.922325074672698975e-01,2.187451362609863281e+00,1.715632557868957520e+00,1.439534759521484375e+01
1.048845201730728149e-01,1.341848373413085938e+00,5.058124065399169922e-01,9.193644523620605469e+00
-1.316103219985961914e+00,-1.143554687500000000e+00,-1.057015061378479004e+00,2.375122547149658203e+00
